Jometry Game Id,Jarchive Game Id,Season,Game In Season,Date,Podium,Contestant,Jometry Contestant Id,JAtt,JBuz,JCor,JInc,JDD,JFinal$,DJAtt,DJBuz,DJCor,DJInc,DJDD1,DJDD2,DJFinal$,FJCor,FJWager,FJFinal$
3166,9418,42,151,04/06/2026,3,Maggie Faucher,9417,18,9,7,3,-1000,600,22,12,10,2,,,7400,0,1400,6000
3167,9419,42,152,04/07/2026,1,Jamie Ding,9350,23,19,18,2,-1600,7600,20,18,19,1,-3200,3200,28000,1,8360,36360
3167,9419,42,152,04/07/2026,2,Divya Srijay,9419,8,2,2,0,,1000,5,1,0,1,,,-1000,,,-1000
3167,9419,42,152,04/07/2026,3,Kevin Iannone,9420,16,6,5,1,,2600,15,7,5,2,,,5000,0,5000,0
3168,9420,42,153,04/08/2026,1,Jamie Ding,9350,26,19,19,1,1000,10400,18,12,11,2,,-8000,14400,0,5199,9201
3168,9420,42,153,04/08/2026,2,Erica Wagner,9422,11,2,2,0,,1400,10,5,4,1,,,4600,0,4400,200
3168,9420,42,153,04/08/2026,3,Dominex Kovacs,9423,17,7,6,1,,3800,13,5,6,0,7400,,17600,0,11201,6399
3169,9421,42,154,04/09/2026,1,Jamie Ding,9350,20,13,12,2,4000,8800,24,19,18,2,,3800,32200,1,827,33027
3169,9421,42,154,04/09/2026,2,Alexandra Leith,9425,17,11,8,3,,800,10,4,5,0,2000,,6000,0,601,5399
3169,9421,42,154,04/09/2026,3,Prithish David,9426,16,7,6,1,,3400,15,3,3,0,,,6600,0,100,6500
3170,9422,42,155,04/10/2026,1,Jamie Ding,9350,20,16,17,0,1800,13000,25,19,18,3,4400,-5000,26800,1,9600,36400
3170,9422,42,155,04/10/2026,2,Kathi Fitzgerald,9428,18,4,3,1,,1000,10,1,0,1,,,200,0,0,200
3170,9422,42,155,04/10/2026,3,Xaque Williams,9429,21,10,9,1,,3800,18,9,7,2,,,8200,1,7000,15200
3171,9423,42,156,04/13/2026,1,Jamie Ding,9350,22,16,16,1,1000,9000,27,19,19,1,4600,,34800,0,16200,18600
3171,9423,42,156,04/13/2026,2,Erik Bubolz,9431,19,9,7,2,,1200,17,10,8,3,,4000,7200,0,7199,1
3171,9423,42,156,04/13/2026,3,Catherine Hoffman,9432,15,5,4,1,,1600,12,2,2,0,,,4400,1,4000,8400
3172,9424,42,157,04/14/2026,1,Jamie Ding,9350,23,13,12,2,2600,8400,21,14,13,3,-4600,2600,18400,0,2000,16400
3172,9424,42,157,04/14/2026,2,Iain Carpenter,9434,22,9,7,2,,2600,17,9,7,2,,,5400,0,5399,1
3172,9424,42,157,04/14/2026,3,Stephanie Rice-Hoffner,9435,21,9,8,1,,2400,14,5,1,4,,,-800,,,-800
3173,9425,42,158,04/15/2026,1,Jamie Ding,9350,24,17,17,1,-2600,5800,25,20,20,2,-4800,2600,22400,1,600,23000
3173,9425,42,158,04/15/2026,2,Kim Elliott,9437,17,4,3,1,,2200,17,4,3,1,,,4600,1,4599,9199
3173,9425,42,158,04/15/2026,3,Bill Page,9438,19,7,5,2,,1400,18,4,4,0,,,6600,1,2601,9201
3174,9426,42,159,04/16/2026,1,Jamie Ding,9350,24,15,15,1,3800,10800,21,14,15,1,7200,-7600,27600,1,7400,35000
3174,9426,42,159,04/16/2026,2,Andrew Younger,9440,20,8,7,1,,4200,20,9,7,2,,,6200,1,1401,7601
3174,9426,42,159,04/16/2026,3,Erin Adams,9441,16,5,4,1,,2600,10,4,3,1,,,3800,1,3799,7599
3175,9427,42,160,04/17/2026,1,Jamie Ding,9350,17,13,12,1,,6400,23,11,12,0,,2600,23800,1,6200,30000
3175,9427,42,160,04/17/2026,2,Tini Howard,9443,13,7,6,1,,1600,18,5,4,1,,,2800,1,2699,5499
3175,9427,42,160,04/17/2026,3,Taotao Zhang,9444,19,7,6,2,3200,6000,24,12,11,2,-7600,,8400,1,2622,11022
3177,9429,42,161,04/20/2026,1,Jamie Ding,9350,27,20,21,0,2400,14200,22,15,15,2,5200,-13000,24000,0,3000,21000
3177,9429,42,161,04/20/2026,2,Caleb Phillips,9446,17,7,7,0,,3600,14,11,10,1,,,10000,0,0,10000
3177,9429,42,161,04/20/2026,3,Caroline Coughlin,9447,19,3,1,2,,-1400,16,2,2,0,,,1800,0,1800,0
3178,9430,42,162,04/21/2026,1,Jamie Ding,9350,23,13,14,0,3200,10800,19,8,8,0,,,17600,1,4001,21601
3178,9430,42,162,04/21/2026,2,Lydia Sekscenski,9449,24,13,9,4,,3000,20,12,8,6,-3400,-2000,400,1,0,400
3178,9430,42,162,04/21/2026,3,Max Ernst,9450,15,8,6,2,,3200,11,6,6,0,,,10800,1,9000,19800
3179,9431,42,163,04/22/2026,1,Jamie Ding,9350,22,15,16,0,1400,9800,20,15,12,3,,,20200,0,1199,19001
3179,9431,42,163,04/22/2026,2,Suzanne Perla Blank,9452,15,3,3,0,,1400,11,7,6,3,2000,-4900,100,0,100,0
3179,9431,42,163,04/22/2026,3,Ruey Yen,9453,21,9,8,1,,4400,12,3,3,0,,,7600,0,2400,5200
3182,9432,42,164,04/23/2026,1,Jamie Ding,9350,17,11,12,0,1000,7600,17,8,9,0,,13200,30800,1,25201,56001
3182,9432,42,164,04/23/2026,2,Leighanna Mixter,9461,12,7,5,2,,200,10,6,6,0,,,5400,1,5000,10400
3182,9432,42,164,04/23/2026,3,Patrick Nolan,9462,17,10,9,1,,6400,18,9,10,0,11600,,28000,0,10000,18000
3183,9433,42,165,04/24/2026,1,Jamie Ding,9350,20,12,13,0,1800,9000,25,14,15,0,3400,,33200,0,198,33002
3183,9433,42,165,04/24/2026,2,Zach Pollock,9464,13,5,5,0,,2600,15,8,7,1,,,6600,1,1000,7600
3183,9433,42,165,04/24/2026,3,Nicco Martinez,9465,17,8,7,1,,2400,12,7,5,3,,-3200,400,0,0,400
3184,9434,42,166,04/27/2026,1,Jamie Ding,9350,19,7,7,0,,4400,22,14,11,3,,,16000,1,3010,19010
3184,9434,42,166,04/27/2026,2,Katrina Puckett,9467,16,8,6,2,,2200,16,4,3,1,,,3000,1,1990,4990
3184,9434,42,166,04/27/2026,3,Greg Shahade,9468,19,12,10,3,2200,5600,22,13,13,2,7600,7000,32600,1,400,33000
3185,9435,42,167,04/28/2026,1,Greg Shahade,9468,22,12,12,1,2200,7800,17,8,8,2,-6000,4200,12400,1,9201,21601
3185,9435,42,167,04/28/2026,2,Alice Jiang,9470,14,6,5,1,,2800,13,6,5,1,,,6000,1,3200,9200
3185,9435,42,167,04/28/2026,3,Chris Argento,9471,20,11,9,2,,3600,15,8,8,0,,,10800,1,1601,12401
3186,9436,42,168,04/29/2026,1,Greg Shahade,9468,24,17,15,3,4400,11800,22,18,14,6,5000,-6000,16000,1,4001,20001
3186,9436,42,168,04/29/2026,2,Ian Samson,9473,16,7,6,1,,2400,13,8,7,1,,,10000,0,10000,0
3186,9436,42,168,04/29/2026,3,Beth Orlansky,9474,12,4,3,1,,1000,11,3,3,0,,,4200,1,33,4233
3187,9437,42,169,04/30/2026,1,Greg Shahade,9468,23,17,16,1,,10000,20,12,8,4,,,13200,0,10000,3200
3187,9437,42,169,04/30/2026,2,Derek Kaufman,9476,19,4,3,1,,1000,16,3,2,1,,,1400,0,1300,100
3187,9437,42,169,04/30/2026,3,Kate Brody,9477,20,11,10,2,2600,5400,19,13,13,2,5000,-1200,22000,0,4401,17599
3188,9438,42,170,05/01/2026,1,Kate Brody,9477,15,9,9,0,,4400,9,5,5,1,,-6000,2800,0,2800,0
3188,9438,42,170,05/01/2026,2,Harsha Hebbale,9479,12,6,6,0,,2800,9,7,6,1,,,6000,1,381,6381
3188,9438,42,170,05/01/2026,3,Stephanie Perkins,9480,22,12,12,1,2000,8800,15,10,10,1,-4000,,18800,0,2200,16600
3190,9440,42,171,05/04/2026,1,Stephanie Perkins,9480,21,10,10,1,1000,4600,22,10,8,2,,,12600,1,6000,18600
3190,9440,42,171,05/04/2026,2,Matt Davis,9482,22,11,10,1,,6400,18,12,12,0,,,15600,0,15600,0
3190,9440,42,171,05/04/2026,3,Madeline Kaplan,9483,17,7,6,1,,3200,14,4,5,1,4800,7000,18200,1,13500,31700
3191,9441,42,172,05/05/2026,1,Madeline Kaplan,9483,21,11,11,1,4000,10200,21,12,11,1,,,18600,0,3000,15600
3191,9441,42,172,05/05/2026,2,Jeremy Roberts,9485,19,9,8,1,,3600,16,5,4,1,,,7200,1,2800,10000
3191,9441,42,172,05/05/2026,3,Shannon Crisenbery,9486,19,8,7,1,,3400,19,11,11,2,4000,5000,19200,1,19200,38400
3192,9442,42,173,05/06/2026,1,Shannon Crisenbery,9486,7,5,5,0,,2600,14,7,7,0,,,7400,1,7400,14800
3192,9442,42,173,05/06/2026,2,Tristan Williams,9488,22,17,15,3,-4000,3400,19,14,15,1,4000,-5000,20400,0,400,20000
3192,9442,42,173,05/06/2026,3,Lauren Black,9489,13,4,2,2,,-800,15,4,2,2,,,-800,,,-800
3193,9443,42,174,05/07/2026,1,Tristan Williams,9488,14,10,10,1,3000,6200,20,10,8,3,,-5000,9200,1,9200,18400
3193,9443,42,174,05/07/2026,2,Helen Yoas,9491,17,7,5,2,,2200,16,8,8,0,,,12600,0,5861,6739
3193,9443,42,174,05/07/2026,3,Robert Yan,9492,20,11,9,2,,3400,21,11,10,2,-3000,,9200,1,3402,12602
3194,9444,42,175,05/08/2026,1,Tristan Williams,9488,22,17,16,2,1800,8000,18,12,13,1,6000,2000,26400,0,3601,22799
3194,9444,42,175,05/08/2026,2,Natalie Oyler-Lusco,9494,18,5,4,1,,2000,13,5,3,2,,,3200,0,3199,1
3194,9444,42,175,05/08/2026,3,Bill Bogan,9495,15,6,6,0,,4200,14,6,6,0,,,10200,1,3600,13800
3196,9446,42,176,05/11/2026,1,Tristan Williams,9488,20,10,11,0,2500,9100,16,11,9,2,,,19100,0,4100,15000
3196,9446,42,176,05/11/2026,2,Steve Greene,9497,15,9,9,0,,4000,12,7,6,2,-3000,,5400,0,3000,2400
3196,9446,42,176,05/11/2026,3,Jessica Doverspike,9498,10,4,4,0,,1800,7,5,4,2,,-3800,400,0,400,0
3197,9447,42,177,05/12/2026,1,Tristan Williams,9488,21,13,13,0,,8600,23,15,14,2,,1500,23700,1,3600,27300
3197,9447,42,177,05/12/2026,2,Laurel Gilmer,9500,16,9,7,3,1200,2400,10,7,6,2,-3000,,4600,0,4600,0
3197,9447,42,177,05/12/2026,3,Will Thornton,9501,20,8,7,1,,2800,16,7,6,1,,,9200,0,0,9200
3198,9449,42,178,05/13/2026,1,Tristan Williams,9488,23,17,17,1,4400,14600,15,11,10,3,-4400,-2000,20200,0,10000,10200
3198,9449,42,178,05/13/2026,2,Bridget Palmer,9503,14,5,5,0,,2000,12,9,6,3,,,4000,1,4000,8000
3198,9449,42,178,05/13/2026,3,Kyle Li,9504,16,6,5,1,,1000,12,6,3,3,,,-2200,,,-2200
3200,9451,42,179,05/14/2026,1,Tristan Williams,9488,19,8,8,1,3000,7000,17,13,11,4,-5000,3000,12200,1,7001,19201
3200,9451,42,179,05/14/2026,2,Nishi Kantamneni,9506,8,5,5,0,,2000,3,2,2,0,,,4400,0,2700,1700
3200,9451,42,179,05/14/2026,3,Anne Benjaminson,9507,21,13,11,2,,5600,16,11,7,4,,,9600,0,9600,0
3208,9453,42,180,05/15/2026,1,Tristan Williams,9488,18,11,11,1,-3000,3200,19,14,13,2,,4500,18900,1,6701,25601
3208,9453,42,180,05/15/2026,2,Chayce Griffith,9530,15,6,5,1,,3000,21,11,10,2,3000,,12800,0,8000,4800
3208,9453,42,180,05/15/2026,3,Valerie Fulton,9531,14,10,7,3,,1400,13,4,2,2,,,600,0,599,1
3209,9455,42,181,05/18/2026,1,Tristan Williams,9488,24,11,12,0,2000,8800,17,10,9,2,6000,,22400,1,7600,30000
3209,9455,42,181,05/18/2026,2,Amy Dewey,9533,10,3,3,0,,1600,11,6,5,1,,,4400,1,0,4400
3209,9455,42,181,05/18/2026,3,Thomas Trovato,9534,23,14,13,1,,6000,11,6,5,2,,-7200,1200,1,17,1217
3210,9456,42,182,05/19/2026,1,Tristan Williams,9488,22,12,11,1,,6400,20,13,12,1,,,21200,1,12201,33401
3210,9456,42,182,05/19/2026,2,Rose Sloan,9536,19,14,13,2,3500,9900,17,8,7,1,,,16700,0,4501,12199
3210,9456,42,182,05/19/2026,3,Sunil Hebbar,9537,15,8,4,4,,-1000,13,4,5,1,2000,-2600,800,0,799,1
3211,9457,42,183,05/20/2026,1,Tristan Williams,9488,25,11,10,2,-1600,4400,19,13,10,4,-3500,,9700,0,3101,6599
3211,9457,42,183,05/20/2026,2,Allegra Rosenberg,9539,17,7,6,1,,2000,19,7,6,2,,-5000,1400,0,1101,299
3211,9457,42,183,05/20/2026,3,Chris D'Angelo,9540,26,13,13,0,,8000,23,10,7,3,,,12800,1,6601,19401
3213,9458,42,184,05/21/2026,1,Chris D'Angelo,9540,25,17,17,1,-3200,8000,21,18,15,5,2200,-4000,14600,0,5401,9199
3213,9458,42,184,05/21/2026,2,Sidney Elie-Pierre,9545,7,5,1,4,,-800,3,2,1,1,,,-1200,,,-1200
3213,9458,42,184,05/21/2026,3,Liz Guinn,9546,15,8,8,0,,3400,13,8,7,1,,,11000,0,3700,7300
3214,9459,42,185,05/22/2026,1,Chris D'Angelo,9540,26,16,14,2,,7200,18,17,15,2,,,20400,1,4600,25000
3214,9459,42,185,05/22/2026,2,Mary Morris,9548,16,5,4,1,,2200,10,4,2,2,,,1800,0,1399,401
3214,9459,42,185,05/22/2026,3,Jeff Weyhmiller,9549,18,10,9,2,-3800,1800,15,6,6,2,-5000,2000,3200,0,500,2700
3215,9460,42,186,05/25/2026,1,Chris D'Angelo,9540,25,20,19,2,1000,8600,22,10,10,2,4400,3800,25200,1,4800,30000
3215,9460,42,186,05/25/2026,2,Veronica Matthews,9551,12,5,3,2,,800,13,7,6,1,,,4000,0,731,3269
3215,9460,42,186,05/25/2026,3,Jack Kelly,9552,11,5,4,1,,1400,17,8,7,1,,,7000,1,1001,8001
3216,9461,42,187,05/26/2026,1,Chris D'Angelo,9540,24,16,14,3,4600,10800,18,12,11,1,,,19200,0,5800,13400
3216,9461,42,187,05/26/2026,2,Chenfei Lu,9554,12,11,10,1,,4800,12,6,5,2,,-2500,5100,1,67,5167
3216,9461,42,187,05/26/2026,3,Rebecca Joseph,9555,11,1,1,0,,400,12,5,4,2,-1000,,2200,1,2100,4300
3217,9462,42,188,05/27/2026,1,Chris D'Angelo,9540,20,13,11,2,,5800,27,15,13,2,,,19800,1,7401,27201
3217,9462,42,188,05/27/2026,2,Rachel Hoke,9557,19,9,7,2,,1800,10,3,3,0,,,4200,0,2200,2000
3217,9462,42,188,05/27/2026,3,J.R. Scott,9558,14,8,7,2,-1000,2400,20,13,12,3,2800,2000,13600,0,13599,1
3218,9463,42,189,05/28/2026,1,Chris D'Angelo,9540,26,15,14,2,5000,11800,21,16,18,0,2200,1600,34000,1,16000,50000
3218,9463,42,189,05/28/2026,2,Ariel Epstein,9560,20,13,10,3,,3600,15,4,3,1,,,7200,1,3201,10401
3218,9463,42,189,05/28/2026,3,Ken Bloom,9561,22,6,5,1,,1600,13,5,5,0,,,5200,1,5000,10200
3219,9464,42,190,05/29/2026,1,Chris D'Angelo,9540,28,24,23,2,1000,11000,18,11,10,3,4000,-4800,16200,1,3800,20000
3219,9464,42,190,05/29/2026,2,Lili Driggs,9563,22,4,2,2,,400,12,8,7,1,,,4400,1,2000,6400
3219,9464,42,190,05/29/2026,3,Matt Patrick,9564,18,5,2,3,,-600,11,4,4,0,,,5800,0,3005,2795
3220,9465,42,191,06/01/2026,1,Chris D'Angelo,9540,27,10,7,3,,600,23,11,11,2,5400,-3600,11200,0,11200,0
3220,9465,42,191,06/01/2026,2,Peter McFerrin,9566,24,13,12,2,2100,8300,21,12,10,2,,,20700,0,1701,18999
3220,9465,42,191,06/01/2026,3,Camryn Bell,9567,16,9,9,0,,5000,7,5,5,0,,,10200,0,10200,0
3221,9466,42,192,06/02/2026,1,Peter McFerrin,9566,19,10,10,1,1000,6200,20,15,15,2,3000,6000,32400,1,16799,49199
3221,9466,42,192,06/02/2026,2,Savannah Madeira,9569,16,8,8,0,,3800,14,6,5,1,,,7800,0,3001,4799
3221,9466,42,192,06/02/2026,3,Alex Reyes,9570,23,9,8,1,,4200,15,8,5,3,,,5400,1,5400,10800
3222,9467,42,193,06/03/2026,1,Peter McFerrin,9566,26,7,5,2,,1200,18,9,10,1,1600,2000,16000,0,10001,5999
3222,9467,42,193,06/03/2026,2,Gil Hamel,9572,24,14,11,3,,3800,19,13,11,2,,,13000,0,13000,0
3222,9467,42,193,06/03/2026,3,Gabriel Berkowitz,9573,21,10,10,1,-1200,4800,14,6,5,1,,,8800,0,7201,1599
3223,9468,42,194,06/04/2026,1,Peter McFerrin,9566,21,13,11,2,,4600,22,11,10,2,-3600,,11400,1,11400,22800
3223,9468,42,194,06/04/2026,2,Webster Guan,9575,14,12,9,4,-1000,1200,19,6,7,0,,4800,13600,0,4400,9200
3223,9468,42,194,06/04/2026,3,Susan Moskop,9576,18,5,3,2,,0,19,9,8,1,,,7200,0,6401,799
3224,9469,42,195,06/05/2026,1,Peter McFerrin,9566,19,15,14,1,,7800,23,11,11,0,,,23000,0,3799,19201
3224,9469,42,195,06/05/2026,2,Jackie Goncalves,9578,11,7,6,1,,2800,12,6,6,0,,,9600,0,600,9000
3224,9469,42,195,06/05/2026,3,Seth McElroy,9579,14,9,7,3,-2400,400,14,9,9,2,-2000,-2000,4400,0,47,4353
3225,9470,42,196,06/08/2026,1,Peter McFerrin,9566,26,14,15,0,2400,11200,20,14,13,1,,,24800,1,6401,31201
3225,9470,42,196,06/08/2026,2,Alejandro Sobalvarro,9581,20,11,10,1,,4600,10,4,6,0,4000,2600,15600,0,15599,1
3225,9470,42,196,06/08/2026,3,Kaylea Bowers,9582,13,3,3,0,,1600,15,8,6,2,,,4000,0,3999,1
3226,9471,42,197,06/09/2026,1,Peter McFerrin,9566,19,12,10,3,-1600,2400,18,14,14,2,1600,-5400,11400,0,9401,1999
3226,9471,42,197,06/09/2026,2,Wilson Li,9584,18,10,9,1,,5200,17,7,6,1,,,10400,0,8599,1801
3226,9471,42,197,06/09/2026,3,Dan Laine,9585,13,5,3,2,,600,14,6,4,2,,,2200,0,7,2193
3227,9472,42,198,06/10/2026,1,Dan Laine,9585,18,9,5,4,,400,12,7,6,2,,2000,3600,0,807,2793
3227,9472,42,198,06/10/2026,2,AJ Maroney,9587,18,8,9,0,1000,5200,14,8,5,4,-2000,,4400,0,2801,1599
3227,9472,42,198,06/10/2026,3,Katelyn Mueller-McLean,9588,15,11,8,3,,2200,10,8,6,2,,,3400,0,0,3400
3228,9473,42,199,06/11/2026,1,Katelyn Mueller-McLean,9588,18,14,11,4,-2000,400,11,7,7,2,-2000,-1000,4600,0,0,4600
3228,9473,42,199,06/11/2026,2,Danya Granado,9590,11,7,4,3,,600,8,6,4,2,,,2200,0,2100,100
3228,9473,42,199,06/11/2026,3,Matt Wheeler,9591,12,6,5,1,,2200,14,8,8,0,,,11400,1,2100,13500
3229,9474,42,200,06/12/2026,1,Matt Wheeler,9591,14,4,5,0,1000,2600,10,3,2,1,,,5000,0,4599,401
3229,9474,42,200,06/12/2026,2,Erin Schor,9593,14,8,7,1,,4200,13,9,7,3,,-3000,4800,0,4000,800
3229,9474,42,200,06/12/2026,3,Adam Remsen,9594,21,15,14,1,,7000,18,13,13,1,4000,,25000,0,5000,20000
3230,9475,42,201,06/15/2026,1,Adam Remsen,9594,22,15,14,1,,7400,17,9,8,1,,,14600,1,1201,15801
3230,9475,42,201,06/15/2026,2,Sue Barndt,9596,15,4,3,1,,1000,13,5,3,3,-2000,,-1000,,,-1000
3230,9475,42,201,06/15/2026,3,Benjy Malings,9597,16,9,7,3,-1400,1600,17,13,11,3,,-2500,7900,0,7600,300
3231,9476,42,202,06/16/2026,1,Adam Remsen,9594,23,14,14,0,,8000,21,15,16,0,,4000,28400,0,6600,21800
3231,9476,42,202,06/16/2026,2,Nabil Rahman,9599,22,7,7,1,-2200,1600,22,8,5,4,-2800,,1600,1,25,1625
3231,9476,42,202,06/16/2026,3,Sarah McCleskey,9600,17,6,6,0,,3600,17,5,4,1,,,6000,0,2700,3300
3232,9477,42,203,06/17/2026,1,Adam Remsen,9594,23,14,13,2,-1000,6200,20,18,17,3,-2000,-1000,20000,0,5000,15000
3232,9477,42,203,06/17/2026,2,Matt Fink,9602,19,8,4,4,,400,18,4,2,2,,,400,1,400,800
3232,9477,42,203,06/17/2026,3,Carolyn Bavington,9603,14,11,10,1,,4200,14,7,5,2,,,5000,1,0,5000
3233,9478,42,204,06/18/2026,1,Adam Remsen,9594,25,14,12,2,,6000,21,11,13,0,3000,2000,26200,1,800,27000
3233,9478,42,204,06/18/2026,2,Nora Inman,9605,18,7,6,1,,2600,13,4,4,0,,,7400,0,4600,2800
3233,9478,42,204,06/18/2026,3,Tyler Stevenson,9606,22,11,9,3,-1600,2400,21,13,11,2,,,12000,0,2801,9199
3234,9479,42,205,06/19/2026,1,Adam Remsen,9594,23,15,15,1,3600,11200,18,9,10,0,,5000,25000,0,99,24901
3234,9479,42,205,06/19/2026,2,Jacob Ross-Ewart,9608,16,7,5,2,,600,13,7,8,0,2000,,11800,1,7801,19601
3234,9479,42,205,06/19/2026,3,Deidre Purcell,9609,17,6,6,0,,4200,10,6,6,0,,,9800,0,4000,5800
3235,9480,42,206,06/22/2026,1,Adam Remsen,9594,23,15,16,0,1000,10600,20,13,12,1,,,20600,1,4201,24801
3235,9480,42,206,06/22/2026,2,Kyla Wall-Polin,9611,17,7,7,0,,3000,5,2,2,0,,,5400,0,2900,2500
3235,9480,42,206,06/22/2026,3,Carlos Cea,9612,18,5,5,0,,3200,12,8,9,1,4000,-4000,12400,0,8201,4199
3236,9481,42,207,06/23/2026,1,Adam Remsen,9594,26,12,11,2,3200,7000,22,13,11,2,,,18200,1,901,19101
3236,9481,42,207,06/23/2026,2,Sarah Michel,9614,18,8,6,2,,3000,14,7,6,3,-3000,2000,4000,1,3284,7284
3236,9481,42,207,06/23/2026,3,Joey Tebben,9615,23,12,10,2,,3800,14,9,7,2,,,8200,1,199,8399
3237,9482,42,208,06/24/2026,1,Adam Remsen,9594,25,18,17,1,,11200,19,15,13,3,,3000,23000,1,1401,24401
3237,9482,42,208,06/24/2026,2,Maria Sebastian,9617,13,8,5,3,,600,8,3,1,2,,,-2200,,,-2200
3237,9482,42,208,06/24/2026,3,Wayne Kobylinski,9618,19,5,6,0,1200,3800,17,8,7,2,4000,,12200,0,12200,0
3238,9483,42,209,06/25/2026,1,Adam Remsen,9594,23,11,11,1,1000,7000,19,9,7,3,10600,,20800,1,15201,36001
3238,9483,42,209,06/25/2026,2,Kate Raven,9620,17,9,9,0,,4800,18,7,7,0,,,13600,0,13600,0
3238,9483,42,209,06/25/2026,3,Derek Lombardi,9621,18,9,8,1,,4200,15,9,9,1,,7400,18000,0,7500,10500
3239,9484,42,210,06/26/2026,1,Adam Remsen,9594,20,13,13,1,1000,8000,22,17,19,0,4000,8000,38000,1,12000,50000
3239,9484,42,210,06/26/2026,2,Kristin Warner,9623,19,8,7,1,,3400,20,8,6,2,,,8200,1,6200,14400
3239,9484,42,210,06/26/2026,3,Clay Stallworth,9624,16,9,7,2,,2800,19,4,4,0,,,9200,1,7201,16401
3240,9485,42,211,06/29/2026,1,Adam Remsen,9594,27,17,14,3,,5200,22,17,16,3,5000,-5,27395,1,214,27609
3240,9485,42,211,06/29/2026,2,Jeff Price,9626,17,8,6,2,,2600,14,7,5,2,,,3400,1,1600,5000
3240,9485,42,211,06/29/2026,3,Sarah Streicher,9627,16,8,8,1,1000,4600,14,4,3,1,,,8600,0,1000,7600
3241,9486,42,212,06/30/2026,1,Adam Remsen,9594,25,15,14,1,,7800,20,10,10,1,5000,,20800,0,8001,12799
3241,9486,42,212,06/30/2026,2,Richard Nguyen,9629,21,11,10,2,3000,7000,19,11,10,2,,-5000,14400,1,6401,20801
3241,9486,42,212,06/30/2026,3,Mandy Moreno,9630,25,6,4,2,,1800,22,8,6,2,,,5000,0,0,5000
3242,9487,42,213,07/01/2026,1,Richard Nguyen,9629,19,16,14,3,3000,8400,19,14,12,2,,,18000,0,2000,16000
3242,9487,42,213,07/01/2026,2,Robyn Masella,9632,19,10,6,4,,-600,18,6,5,3,-2000,-2000,-1400,,,-1400
3242,9487,42,213,07/01/2026,3,Ben Crockett,9633,12,7,5,2,,2200,10,5,4,1,,,3800,1,2200,6000
3243,9488,42,214,07/02/2026,1,Richard Nguyen,9629,15,3,3,0,,2200,20,8,9,0,,5000,17200,0,7201,9999
3243,9488,42,214,07/02/2026,2,Caleb Groen,9635,21,14,14,1,1600,7600,19,13,12,2,7000,,23800,0,10601,13199
3243,9488,42,214,07/02/2026,3,Andy Briseño,9636,24,13,11,2,,5000,22,8,7,1,,,12200,0,5001,7199
3244,9489,42,215,07/03/2026,1,Caleb Groen,9635,22,9,8,1,,5800,18,7,9,0,4000,5000,24000,0,6000,18000
3244,9489,42,215,07/03/2026,2,Derek Vance,9638,18,9,10,0,2200,7200,15,6,4,2,,,7600,0,6201,1399
3244,9489,42,215,07/03/2026,3,Amber Born,9639,20,11,11,0,,5000,21,16,13,3,,,13800,0,13799,1
3245,9490,42,216,07/06/2026,1,Caleb Groen,9635,23,14,14,0,,8600,22,17,18,1,5000,8000,38800,0,20000,18800
3245,9490,42,216,07/06/2026,2,Owen Harrington,9641,21,12,10,3,-1000,2600,15,8,5,3,,,1400,0,2,1398
3245,9490,42,216,07/06/2026,3,Lee Ann McGuire Whitlock,9642,18,5,3,2,,0,12,2,0,2,,,-2400,,,-2400
3246,9491,42,217,07/07/2026,1,Caleb Groen,9635,19,10,10,0,,6000,19,14,13,1,,,17600,1,3601,21201
3246,9491,42,217,07/07/2026,2,Michael Yates,9644,17,12,12,1,3600,8400,13,2,3,1,5000,-6000,10600,1,3400,14000
3246,9491,42,217,07/07/2026,3,Jessica Davis,9645,24,9,6,3,,1800,21,11,9,2,,,10600,1,8200,18800
3247,9492,42,218,07/08/2026,1,Caleb Groen,9635,24,14,14,1,1000,8000,23,11,12,1,6000,5000,31400,1,600,32000
3247,9492,42,218,07/08/2026,2,Taylor A'Latorre,9647,20,11,10,1,,5600,20,9,8,1,,,12800,1,6005,18805
3247,9492,42,218,07/08/2026,3,Molly Grove,9648,19,7,5,2,,600,11,8,8,0,,,9400,0,0,9400
3248,9493,42,219,07/09/2026,1,Caleb Groen,9635,21,16,14,2,,5600,22,16,18,0,5000,9000,39600,1,20400,60000
3248,9493,42,219,07/09/2026,2,Sarah Lynch,9650,19,6,2,4,,-400,12,4,3,1,,,-800,,,-800
3248,9493,42,219,07/09/2026,3,Anthony Kim,9651,20,12,8,5,-1000,800,19,7,6,1,,,5600,1,0,5600
3249,9494,42,220,07/10/2026,1,Caleb Groen,9635,19,12,11,1,,6600,18,15,15,2,7000,5000,27800,1,10000,37800
3249,9494,42,220,07/10/2026,2,Kristal LeMaistre,9653,23,15,11,5,1600,4000,17,8,4,4,,,800,0,0,800
3249,9494,42,220,07/10/2026,3,Chris Bergman,9654,9,3,2,1,,-400,11,4,4,0,,,2800,0,1199,1601
3250,9495,42,221,07/13/2026,1,Caleb Groen,9635,26,16,14,2,,8000,23,15,12,4,4500,,18500,1,1000,19500
3250,9495,42,221,07/13/2026,2,Molly Rakes,9656,17,7,6,1,,2400,15,8,6,2,,,8400,1,0,8400
3250,9495,42,221,07/13/2026,3,Mike Neighbors,9657,10,8,7,2,1000,3200,13,8,6,3,,-3000,3800,1,27,3827
